review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
packaging pas kirim barang oke serum dipakein bubble wrap khawatir sih botol serum pecah oh iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya butuh get rid of hyperpigmentationnya musti follow salah sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih azarine,"{'classified_text': 'packaging pas kirim barang oke [3] serum dipakein bubble wrap khawatir sih botol serum pecah [-2] oh [-1] iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya [3] butuh get rid of hyperpigmentationnya musti follow salah [-4] sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih [4] azarine', 'tweet_text': ' packaging pas kirim barang oke serum dipakein bubble wrap khawatir sih botol serum pecah oh iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya butuh get rid of hyperpigmentationnya musti follow salah sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih azarine', 'sentence_score': ['packaging pas kirim barang oke [3] serum dipakein bubble wrap khawatir sih botol serum pecah [-2] oh [-1] iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya [3] butuh get rid of hyperpigmentationnya musti follow salah [-4] sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih [4] azarine'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",packaging pas kirim barang oke [3] serum dipakein bubble wrap khawatir sih botol serum pecah [-2] oh [-1] iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya [3] butuh get rid of hyperpigmentationnya musti follow salah [-4] sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih [4] azarine, packaging pas kirim barang oke serum dipakein bubble wrap khawatir sih botol serum pecah oh iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya butuh get rid of hyperpigmentationnya musti follow salah sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih azarine,['packaging pas kirim barang oke [3] serum dipakein bubble wrap khawatir sih botol serum pecah [-2] oh [-1] iya hubung minggu pakai sih serum hasil hyperpigmentation area bibir pudar cuman kudu rutin kaya [3] butuh get rid of hyperpigmentationnya musti follow salah [-4] sosmednya azarine syukur syukur website azarinenya kayak menu news kayak bahas dikerjain tim rndnya azarine mungkinn tarik perhati calon customer loyal customernya azarine produk dah kulit pakai serum sih sunscreennya ya working well ya pakai produk azarine calon customer best for research before what your type skin and problem with your skin terima kasih [4] azarine'],4,-4,netral
tipe kulit kering lembab pakai,"{'classified_text': 'tipe kulit kering lembab pakai', 'tweet_text': ' tipe kulit kering lembab pakai', 'sentence_score': ['tipe kulit kering lembab pakai'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit kering lembab pakai, tipe kulit kering lembab pakai,['tipe kulit kering lembab pakai'],1,-1,netral
mantap banget jerawat langsung kering,"{'classified_text': 'mantap [5] banget jerawat langsung kering', 'tweet_text': ' mantap banget jerawat langsung kering', 'sentence_score': ['mantap [5] banget jerawat langsung kering'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",mantap [5] banget jerawat langsung kering, mantap banget jerawat langsung kering,['mantap [5] banget jerawat langsung kering'],5,-1,positif
selamat terima kasih bajyak,"{'classified_text': 'selamat [4] terima kasih [4] bajyak', 'tweet_text': ' selamat terima kasih bajyak', 'sentence_score': ['selamat [4] terima kasih [4] bajyak'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",selamat [4] terima kasih [4] bajyak, selamat terima kasih bajyak,['selamat [4] terima kasih [4] bajyak'],4,-1,positif
tipe kulit normal tipe kulit kering tipe kulit minyak,"{'classified_text': 'tipe kulit normal [-1] tipe kulit kering tipe kulit minyak', 'tweet_text': ' tipe kulit normal tipe kulit kering tipe kulit minyak', 'sentence_score': ['tipe kulit normal [-1] tipe kulit kering tipe kulit minyak'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit normal [-1] tipe kulit kering tipe kulit minyak, tipe kulit normal tipe kulit kering tipe kulit minyak,['tipe kulit normal [-1] tipe kulit kering tipe kulit minyak'],1,-1,netral
as usual bagus banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah kalo dicombine pure paw paw,"{'classified_text': 'as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw', 'tweet_text': ' as usual bagus banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah kalo dicombine pure paw paw', 'sentence_score': ['as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw, as usual bagus banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah kalo dicombine pure paw paw,['as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw'],5,-1,positif
bagus muas,"{'classified_text': 'bagus [4] muas', 'tweet_text': ' bagus muas', 'sentence_score': ['bagus [4] muas'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] muas, bagus muas,['bagus [4] muas'],4,-1,positif
kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif,"{'classified_text': 'kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif [-2]', 'tweet_text': ' kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif', 'sentence_score': ['kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif [-2], kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif,['kulit jerawat kulit pori tipe kulit kombinasi tipe kulit sensitif [-2]'],1,-2,negatif
mantul,"{'classified_text': 'mantul', 'tweet_text': ' mantul', 'sentence_score': ['mantul'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",mantul, mantul,['mantul'],1,-1,netral
pesan sesuai,"{'classified_text': 'pesan sesuai [3]', 'tweet_text': ' pesan sesuai', 'sentence_score': ['pesan sesuai [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",pesan sesuai [3], pesan sesuai,['pesan sesuai [3]'],3,-1,positif
no review found,"{'classified_text': 'no review found', 'tweet_text': ' no review found', 'sentence_score': ['no review found'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",no review found, no review found,['no review found'],1,-1,netral
terima kasih pesan sesuai pesan kirim cepat mantap,"{'classified_text': 'terima kasih [4] pesan sesuai [3] pesan kirim cepat [4] mantap [5]', 'tweet_text': ' terima kasih pesan sesuai pesan kirim cepat mantap', 'sentence_score': ['terima kasih [4] pesan sesuai [3] pesan kirim cepat [4] mantap [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",terima kasih [4] pesan sesuai [3] pesan kirim cepat [4] mantap [5], terima kasih pesan sesuai pesan kirim cepat mantap,['terima kasih [4] pesan sesuai [3] pesan kirim cepat [4] mantap [5]'],5,-1,positif
kulit jerawat kulit pori,"{'classified_text': 'kulit jerawat kulit pori', 'tweet_text': ' kulit jerawat kulit pori', 'sentence_score': ['kulit jerawat kulit pori'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",kulit jerawat kulit pori, kulit jerawat kulit pori,['kulit jerawat kulit pori'],1,-1,netral
sesuai pesan kirim cepat emas bagus mantap,"{'classified_text': 'sesuai [3] pesan kirim cepat [4] emas [5] bagus [5] mantap [5]', 'tweet_text': ' sesuai pesan kirim cepat emas bagus mantap', 'sentence_score': ['sesuai [3] pesan kirim cepat [4] emas [5] bagus [5] mantap [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",sesuai [3] pesan kirim cepat [4] emas [5] bagus [5] mantap [5], sesuai pesan kirim cepat emas bagus mantap,['sesuai [3] pesan kirim cepat [4] emas [5] bagus [5] mantap [5]'],5,-1,positif
terima kasih sena udah cocok pakai skincare merk azarine kualitas bagus harga jangkau,"{'classified_text': 'terima kasih [4] sena udah cocok [3] pakai skincare merk azarine kualitas bagus [4] harga jangkau', 'tweet_text': ' terima kasih sena udah cocok pakai skincare merk azarine kualitas bagus harga jangkau', 'sentence_score': ['terima kasih [4] sena udah cocok [3] pakai skincare merk azarine kualitas bagus [4] harga jangkau'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",terima kasih [4] sena udah cocok [3] pakai skincare merk azarine kualitas bagus [4] harga jangkau, terima kasih sena udah cocok pakai skincare merk azarine kualitas bagus harga jangkau,['terima kasih [4] sena udah cocok [3] pakai skincare merk azarine kualitas bagus [4] harga jangkau'],4,-1,positif
terima kasih pesan nya cocok pakai skincare merk azarine ringan pakai nya bikin kulit cerah lembut,"{'classified_text': 'terima kasih [4] pesan nya cocok [3] pakai skincare merk azarine ringan pakai nya bikin kulit cerah [4] lembut [5]', 'tweet_text': ' terima kasih pesan nya cocok pakai skincare merk azarine ringan pakai nya bikin kulit cerah lembut', 'sentence_score': ['terima kasih [4] pesan nya cocok [3] pakai skincare merk azarine ringan pakai nya bikin kulit cerah [4] lembut [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",terima kasih [4] pesan nya cocok [3] pakai skincare merk azarine ringan pakai nya bikin kulit cerah [4] lembut [5], terima kasih pesan nya cocok pakai skincare merk azarine ringan pakai nya bikin kulit cerah lembut,['terima kasih [4] pesan nya cocok [3] pakai skincare merk azarine ringan pakai nya bikin kulit cerah [4] lembut [5]'],5,-1,positif
exp,"{'classified_text': 'exp', 'tweet_text': ' exp', 'sentence_score': ['exp'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",exp, exp,['exp'],1,-1,netral
serum suka azarine tekstur cair kental mudah aplikasi wajah salah serum bagus bruntusan pakai up tebal melembabkan kulit,"{'classified_text': 'serum suka [4] azarine tekstur cair kental mudah [3] aplikasi wajah salah [-4] serum bagus [4] bruntusan pakai up tebal melembabkan kulit', 'tweet_text': ' serum suka azarine tekstur cair kental mudah aplikasi wajah salah serum bagus bruntusan pakai up tebal melembabkan kulit', 'sentence_score': ['serum suka [4] azarine tekstur cair kental mudah [3] aplikasi wajah salah [-4] serum bagus [4] bruntusan pakai up tebal melembabkan kulit'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",serum suka [4] azarine tekstur cair kental mudah [3] aplikasi wajah salah [-4] serum bagus [4] bruntusan pakai up tebal melembabkan kulit, serum suka azarine tekstur cair kental mudah aplikasi wajah salah serum bagus bruntusan pakai up tebal melembabkan kulit,['serum suka [4] azarine tekstur cair kental mudah [3] aplikasi wajah salah [-4] serum bagus [4] bruntusan pakai up tebal melembabkan kulit'],4,-4,netral
produk azarine kecewa tekstur jel aplikasi wajah ubah bilas air wajah bersih micelar water bersih,"{'classified_text': 'produk azarine kecewa [-3] tekstur jel aplikasi wajah ubah bilas air wajah bersih [5] micelar water bersih [5]', 'tweet_text': ' produk azarine kecewa tekstur jel aplikasi wajah ubah bilas air wajah bersih micelar water bersih', 'sentence_score': ['produk azarine kecewa [-3] tekstur jel aplikasi wajah ubah bilas air wajah bersih [5] micelar water bersih [5]'], 'max_positive': 5, 'max_negative': -3, 'kelas': 'positif'}",produk azarine kecewa [-3] tekstur jel aplikasi wajah ubah bilas air wajah bersih [5] micelar water bersih [5], produk azarine kecewa tekstur jel aplikasi wajah ubah bilas air wajah bersih micelar water bersih,['produk azarine kecewa [-3] tekstur jel aplikasi wajah ubah bilas air wajah bersih [5] micelar water bersih [5]'],5,-3,positif
tekstur jel lengket lumayan cepat resap tipe kulit kombinasi,"{'classified_text': 'tekstur jel lengket lumayan [2] cepat [5] resap tipe kulit kombinasi', 'tweet_text': ' tekstur jel lengket lumayan cepat resap tipe kulit kombinasi', 'sentence_score': ['tekstur jel lengket lumayan [2] cepat [5] resap tipe kulit kombinasi'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",tekstur jel lengket lumayan [2] cepat [5] resap tipe kulit kombinasi, tekstur jel lengket lumayan cepat resap tipe kulit kombinasi,['tekstur jel lengket lumayan [2] cepat [5] resap tipe kulit kombinasi'],5,-1,positif
tiga hidrasi kulit gabung wajah gatal,"{'classified_text': 'tiga hidrasi kulit gabung wajah gatal', 'tweet_text': ' tiga hidrasi kulit gabung wajah gatal', 'sentence_score': ['tiga hidrasi kulit gabung wajah gatal'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tiga hidrasi kulit gabung wajah gatal, tiga hidrasi kulit gabung wajah gatal,['tiga hidrasi kulit gabung wajah gatal'],1,-1,netral
suka sunscreen kasih tau teman beli sih,"{'classified_text': 'suka [4] sunscreen kasih tau teman beli sih', 'tweet_text': ' suka sunscreen kasih tau teman beli sih', 'sentence_score': ['suka [4] sunscreen kasih tau teman beli sih'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",suka [4] sunscreen kasih tau teman beli sih, suka sunscreen kasih tau teman beli sih,['suka [4] sunscreen kasih tau teman beli sih'],4,-1,positif
bau nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka moga cocok,"{'classified_text': 'bau [-4] nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka [4] moga cocok [3]', 'tweet_text': ' bau nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka moga cocok', 'sentence_score': ['bau [-4] nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka [4] moga cocok [3]'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",bau [-4] nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka [4] moga cocok [3], bau nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka moga cocok,['bau [-4] nya enakk nyengat banget pakai nya kulit kering kena air licin lengket gapapa sih rasa overall suka [4] moga cocok [3]'],4,-4,netral
done,"{'classified_text': 'done', 'tweet_text': ' done', 'sentence_score': ['done'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",done, done,['done'],1,-1,netral
bagus banget cocok kulit laki suka banget lovependkdksnz,"{'classified_text': 'bagus [5] banget cocok [4] kulit laki suka [5] banget lovependkdksnz', 'tweet_text': ' bagus banget cocok kulit laki suka banget lovependkdksnz', 'sentence_score': ['bagus [5] banget cocok [4] kulit laki suka [5] banget lovependkdksnz'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",bagus [5] banget cocok [4] kulit laki suka [5] banget lovependkdksnz, bagus banget cocok kulit laki suka banget lovependkdksnz,['bagus [5] banget cocok [4] kulit laki suka [5] banget lovependkdksnz'],5,-1,positif
packaging aman bubble wrap tebal dikardusin kirim cepat,"{'classified_text': 'packaging aman [4] bubble wrap tebal dikardusin kirim cepat [4]', 'tweet_text': ' packaging aman bubble wrap tebal dikardusin kirim cepat', 'sentence_score': ['packaging aman [4] bubble wrap tebal dikardusin kirim cepat [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",packaging aman [4] bubble wrap tebal dikardusin kirim cepat [4], packaging aman bubble wrap tebal dikardusin kirim cepat,['packaging aman [4] bubble wrap tebal dikardusin kirim cepat [4]'],4,-1,positif
barang sesuai pesan expired aman,"{'classified_text': 'barang sesuai [3] pesan expired aman [4]', 'tweet_text': ' barang sesuai pesan expired aman', 'sentence_score': ['barang sesuai [3] pesan expired aman [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang sesuai [3] pesan expired aman [4], barang sesuai pesan expired aman,['barang sesuai [3] pesan expired aman [4]'],4,-1,positif
ok sih segel nya ya,"{'classified_text': 'ok [1] sih segel nya ya', 'tweet_text': ' ok sih segel nya ya', 'sentence_score': ['ok [1] sih segel nya ya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",ok [1] sih segel nya ya, ok sih segel nya ya,['ok [1] sih segel nya ya'],1,-1,netral
bahan ringan mantul,"{'classified_text': 'bahan ringan mantul', 'tweet_text': ' bahan ringan mantul', 'sentence_score': ['bahan ringan mantul'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",bahan ringan mantul, bahan ringan mantul,['bahan ringan mantul'],1,-1,netral
