review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
toko slow respon teliti lihat barang malas kalo langsung lihat chat komplain jelek jelek nih toko sosmed,"{'classified_text': 'toko slow respon teliti lihat barang malas [-4] kalo langsung lihat chat komplain jelek [-4] jelek [-5] nih toko sosmed', 'tweet_text': ' toko slow respon teliti lihat barang malas kalo langsung lihat chat komplain jelek jelek nih toko sosmed', 'sentence_score': ['toko slow respon teliti lihat barang malas [-4] kalo langsung lihat chat komplain jelek [-4] jelek [-5] nih toko sosmed'], 'max_positive': 1, 'max_negative': -5, 'kelas': 'negatif'}",toko slow respon teliti lihat barang malas [-4] kalo langsung lihat chat komplain jelek [-4] jelek [-5] nih toko sosmed, toko slow respon teliti lihat barang malas kalo langsung lihat chat komplain jelek jelek nih toko sosmed,['toko slow respon teliti lihat barang malas [-4] kalo langsung lihat chat komplain jelek [-4] jelek [-5] nih toko sosmed'],1,-5,negatif
kecewa emas kardus peyok dalem bubble wrap bubble wrap nya untung paket aman,"{'classified_text': 'kecewa [-3] emas [4] kardus peyok dalem bubble wrap bubble wrap nya untung paket aman [4]', 'tweet_text': ' kecewa emas kardus peyok dalem bubble wrap bubble wrap nya untung paket aman', 'sentence_score': ['kecewa [-3] emas [4] kardus peyok dalem bubble wrap bubble wrap nya untung paket aman [4]'], 'max_positive': 4, 'max_negative': -3, 'kelas': 'positif'}",kecewa [-3] emas [4] kardus peyok dalem bubble wrap bubble wrap nya untung paket aman [4], kecewa emas kardus peyok dalem bubble wrap bubble wrap nya untung paket aman,['kecewa [-3] emas [4] kardus peyok dalem bubble wrap bubble wrap nya untung paket aman [4]'],4,-3,positif
moga cocok,"{'classified_text': 'moga cocok [3]', 'tweet_text': ' moga cocok', 'sentence_score': ['moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3], moga cocok,['moga cocok [3]'],3,-1,positif
fast respon,"{'classified_text': 'fast respon', 'tweet_text': ' fast respon', 'sentence_score': ['fast respon'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",fast respon, fast respon,['fast respon'],1,-1,netral
cocok normal oily gampang minyak juara spf nya,"{'classified_text': 'cocok [3] normal [-1] oily gampang minyak juara spf nya', 'tweet_text': ' cocok normal oily gampang minyak juara spf nya', 'sentence_score': ['cocok [3] normal [-1] oily gampang minyak juara spf nya'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",cocok [3] normal [-1] oily gampang minyak juara spf nya, cocok normal oily gampang minyak juara spf nya,['cocok [3] normal [-1] oily gampang minyak juara spf nya'],3,-1,positif
cocok kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout,"{'classified_text': 'cocok [3] kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout', 'tweet_text': ' cocok kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout', 'sentence_score': ['cocok [3] kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",cocok [3] kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout, cocok kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout,['cocok [3] kulit ku minyak dah beli sekian kali pas banget diskon gede gas deh checkout'],3,-1,positif
good product,"{'classified_text': 'good product', 'tweet_text': ' good product', 'sentence_score': ['good product'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",good product, good product,['good product'],1,-1,netral
bagus,"{'classified_text': 'bagus [4]', 'tweet_text': ' bagus', 'sentence_score': ['bagus [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4], bagus,['bagus [4]'],4,-1,positif
bagus suka murah toko ketimbang keranjang oranye,"{'classified_text': 'bagus [4] suka [5] murah [2] toko ketimbang keranjang oranye', 'tweet_text': ' bagus suka murah toko ketimbang keranjang oranye', 'sentence_score': ['bagus [4] suka [5] murah [2] toko ketimbang keranjang oranye'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] suka [5] murah [2] toko ketimbang keranjang oranye, bagus suka murah toko ketimbang keranjang oranye,['bagus [4] suka [5] murah [2] toko ketimbang keranjang oranye'],5,-1,positif
yaeaayy harga murah riah,"{'classified_text': 'yaeaayy harga murah [2] riah', 'tweet_text': ' yaeaayy harga murah riah', 'sentence_score': ['yaeaayy harga murah [2] riah'], 'max_positive': 2, 'max_negative': -1, 'kelas': 'positif'}",yaeaayy harga murah [2] riah, yaeaayy harga murah riah,['yaeaayy harga murah [2] riah'],2,-1,positif
tipe kulit kering,"{'classified_text': 'tipe kulit kering', 'tweet_text': ' tipe kulit kering', 'sentence_score': ['tipe kulit kering'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit kering, tipe kulit kering,['tipe kulit kering'],1,-1,netral
barang selamat thanks,"{'classified_text': 'barang selamat [4] thanks', 'tweet_text': ' barang selamat thanks', 'sentence_score': ['barang selamat [4] thanks'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang selamat [4] thanks, barang selamat thanks,['barang selamat [4] thanks'],4,-1,positif
parah banget harga eeeh besok turun gemas beli sayang kalo dilewatin,"{'classified_text': 'parah [-6] banget harga eh besok turun [-4] gemas beli sayang [4] kalo dilewatin', 'tweet_text': ' parah banget harga eh besok turun gemas beli sayang kalo dilewatin', 'sentence_score': ['parah [-6] banget harga eh besok turun [-4] gemas beli sayang [4] kalo dilewatin'], 'max_positive': 4, 'max_negative': -6, 'kelas': 'negatif'}",parah [-6] banget harga eh besok turun [-4] gemas beli sayang [4] kalo dilewatin, parah banget harga eh besok turun gemas beli sayang kalo dilewatin,['parah [-6] banget harga eh besok turun [-4] gemas beli sayang [4] kalo dilewatin'],4,-6,negatif
serum bungkus bubble wrap rapi kemarin deh coba serum cocok kulit minyak,"{'classified_text': 'serum bungkus bubble wrap rapi [4] kemarin deh coba serum cocok [3] kulit minyak', 'tweet_text': ' serum bungkus bubble wrap rapi kemarin deh coba serum cocok kulit minyak', 'sentence_score': ['serum bungkus bubble wrap rapi [4] kemarin deh coba serum cocok [3] kulit minyak'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",serum bungkus bubble wrap rapi [4] kemarin deh coba serum cocok [3] kulit minyak, serum bungkus bubble wrap rapi kemarin deh coba serum cocok kulit minyak,['serum bungkus bubble wrap rapi [4] kemarin deh coba serum cocok [3] kulit minyak'],4,-1,positif
pesan kirim,"{'classified_text': 'pesan kirim', 'tweet_text': ' pesan kirim', 'sentence_score': ['pesan kirim'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",pesan kirim, pesan kirim,['pesan kirim'],1,-1,netral
kulit pori tipe kulit kombinasi tipe kulit normal,"{'classified_text': 'kulit pori tipe kulit kombinasi tipe kulit normal [-1]', 'tweet_text': ' kulit pori tipe kulit kombinasi tipe kulit normal', 'sentence_score': ['kulit pori tipe kulit kombinasi tipe kulit normal [-1]'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",kulit pori tipe kulit kombinasi tipe kulit normal [-1], kulit pori tipe kulit kombinasi tipe kulit normal,['kulit pori tipe kulit kombinasi tipe kulit normal [-1]'],1,-1,netral
minggu,"{'classified_text': 'minggu', 'tweet_text': ' minggu', 'sentence_score': ['minggu'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",minggu, minggu,['minggu'],1,-1,netral
sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa beli ya jual seller kalo dibatalin tuh proses proses dibatalin belanja layan muas,"{'classified_text': 'sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa [-5] beli ya jual seller kalo dibatalin tuh [-2] proses proses dibatalin belanja layan muas', 'tweet_text': ' sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa beli ya jual seller kalo dibatalin tuh proses proses dibatalin belanja layan muas', 'sentence_score': ['sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa [-5] beli ya jual seller kalo dibatalin tuh [-2] proses proses dibatalin belanja layan muas'], 'max_positive': 1, 'max_negative': -5, 'kelas': 'negatif'}",sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa [-5] beli ya jual seller kalo dibatalin tuh [-2] proses proses dibatalin belanja layan muas, sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa beli ya jual seller kalo dibatalin tuh proses proses dibatalin belanja layan muas,['sorry bad review layan barang aju batal proses jual tolak batal langsung proses kali maksa [-5] beli ya jual seller kalo dibatalin tuh [-2] proses proses dibatalin belanja layan muas'],1,-5,negatif
as usual bagus banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah kalo dicombine pure paw paw,"{'classified_text': 'as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw', 'tweet_text': ' as usual bagus banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah kalo dicombine pure paw paw', 'sentence_score': ['as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw, as usual bagus banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah kalo dicombine pure paw paw,['as usual bagus [5] banget repurchase sekian kali memplump bibir melembabkan bikin warna cerah [4] kalo dicombine pure paw paw'],5,-1,positif
pesan pesan tanggal tanggal kabupaten,"{'classified_text': 'pesan pesan tanggal tanggal kabupaten', 'tweet_text': ' pesan pesan tanggal tanggal kabupaten', 'sentence_score': ['pesan pesan tanggal tanggal kabupaten'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",pesan pesan tanggal tanggal kabupaten, pesan pesan tanggal tanggal kabupaten,['pesan pesan tanggal tanggal kabupaten'],1,-1,netral
review update kalo sesuai kulit,"{'classified_text': 'review update kalo sesuai [3] kulit', 'tweet_text': ' review update kalo sesuai kulit', 'sentence_score': ['review update kalo sesuai [3] kulit'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",review update kalo sesuai [3] kulit, review update kalo sesuai kulit,['review update kalo sesuai [3] kulit'],3,-1,positif
bagus banget jangkau toplahyyyu amin,"{'classified_text': 'bagus [5] banget jangkau toplahyu amin', 'tweet_text': ' bagus banget jangkau toplahyu amin', 'sentence_score': ['bagus [5] banget jangkau toplahyu amin'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",bagus [5] banget jangkau toplahyu amin, bagus banget jangkau toplahyu amin,['bagus [5] banget jangkau toplahyu amin'],5,-1,positif
barang kirim sesuai aju komplain tanggap jelek layan,"{'classified_text': 'barang kirim sesuai [3] aju komplain tanggap jelek [-4] layan', 'tweet_text': ' barang kirim sesuai aju komplain tanggap jelek layan', 'sentence_score': ['barang kirim sesuai [3] aju komplain tanggap jelek [-4] layan'], 'max_positive': 3, 'max_negative': -4, 'kelas': 'negatif'}",barang kirim sesuai [3] aju komplain tanggap jelek [-4] layan, barang kirim sesuai aju komplain tanggap jelek layan,['barang kirim sesuai [3] aju komplain tanggap jelek [-4] layan'],3,-4,negatif
salah kirim malas gue urus retur dll ribet ya bintang,"{'classified_text': 'salah [-4] kirim malas [-4] gue urus retur dll ribet ya bintang', 'tweet_text': ' salah kirim malas gue urus retur dll ribet ya bintang', 'sentence_score': ['salah [-4] kirim malas [-4] gue urus retur dll ribet ya bintang'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",salah [-4] kirim malas [-4] gue urus retur dll ribet ya bintang, salah kirim malas gue urus retur dll ribet ya bintang,['salah [-4] kirim malas [-4] gue urus retur dll ribet ya bintang'],1,-4,negatif
barang bikin kecewa layan kelas official store azarine layan buruk banget pesan banget kirim chat kali dibales balas pas barang telat mention twitter respon kalo kurir jasa kirim cepat komplain nggaada baik,"{'classified_text': 'barang bikin kecewa [-3] layan kelas official store azarine layan buruk [-5] banget pesan banget kirim chat kali dibales balas pas barang telat [-3] mention twitter respon kalo kurir jasa kirim cepat [4] komplain nggaada baik [4]', 'tweet_text': ' barang bikin kecewa layan kelas official store azarine layan buruk banget pesan banget kirim chat kali dibales balas pas barang telat mention twitter respon kalo kurir jasa kirim cepat komplain nggaada baik', 'sentence_score': ['barang bikin kecewa [-3] layan kelas official store azarine layan buruk [-5] banget pesan banget kirim chat kali dibales balas pas barang telat [-3] mention twitter respon kalo kurir jasa kirim cepat [4] komplain nggaada baik [4]'], 'max_positive': 4, 'max_negative': -5, 'kelas': 'negatif'}",barang bikin kecewa [-3] layan kelas official store azarine layan buruk [-5] banget pesan banget kirim chat kali dibales balas pas barang telat [-3] mention twitter respon kalo kurir jasa kirim cepat [4] komplain nggaada baik [4], barang bikin kecewa layan kelas official store azarine layan buruk banget pesan banget kirim chat kali dibales balas pas barang telat mention twitter respon kalo kurir jasa kirim cepat komplain nggaada baik,['barang bikin kecewa [-3] layan kelas official store azarine layan buruk [-5] banget pesan banget kirim chat kali dibales balas pas barang telat [-3] mention twitter respon kalo kurir jasa kirim cepat [4] komplain nggaada baik [4]'],4,-5,negatif
mantap barang sesuai,"{'classified_text': 'mantap [4] barang sesuai [3]', 'tweet_text': ' mantap barang sesuai', 'sentence_score': ['mantap [4] barang sesuai [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",mantap [4] barang sesuai [3], mantap barang sesuai,['mantap [4] barang sesuai [3]'],4,-1,positif
produk bagus salah kirim proses ribet user salah kirim konsumen ribetin,"{'classified_text': 'produk bagus [4] salah [-4] kirim proses ribet user salah [-4] kirim konsumen ribetin', 'tweet_text': ' produk bagus salah kirim proses ribet user salah kirim konsumen ribetin', 'sentence_score': ['produk bagus [4] salah [-4] kirim proses ribet user salah [-4] kirim konsumen ribetin'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",produk bagus [4] salah [-4] kirim proses ribet user salah [-4] kirim konsumen ribetin, produk bagus salah kirim proses ribet user salah kirim konsumen ribetin,['produk bagus [4] salah [-4] kirim proses ribet user salah [-4] kirim konsumen ribetin'],4,-4,netral
seller lupa pasuk produk isi dus kertas komplain doang produk harga kecewa banget,"{'classified_text': 'seller lupa pasuk produk isi dus kertas komplain doang [-2] produk harga kecewa [-4] banget', 'tweet_text': ' seller lupa pasuk produk isi dus kertas komplain doang produk harga kecewa banget', 'sentence_score': ['seller lupa pasuk produk isi dus kertas komplain doang [-2] produk harga kecewa [-4] banget'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",seller lupa pasuk produk isi dus kertas komplain doang [-2] produk harga kecewa [-4] banget, seller lupa pasuk produk isi dus kertas komplain doang produk harga kecewa banget,['seller lupa pasuk produk isi dus kertas komplain doang [-2] produk harga kecewa [-4] banget'],1,-4,negatif
twin pack pcs buka pesan selesai komplain,"{'classified_text': 'twin pack pcs buka pesan selesai komplain', 'tweet_text': ' twin pack pcs buka pesan selesai komplain', 'sentence_score': ['twin pack pcs buka pesan selesai komplain'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",twin pack pcs buka pesan selesai komplain, twin pack pcs buka pesan selesai komplain,['twin pack pcs buka pesan selesai komplain'],1,-1,netral
